window_name,symbol,horizon_ms,rows,window_seconds,event_rate_per_second,expected_bins,bins_with_update,coverage_fraction,forward_fill_fraction,median_gap_ms,p95_gap_ms,supported_dense_regular_panel,supports_event_driven_1s
open_0915_0920,LT,1000,433,300.0,1.4433333333333334,300,218,0.7266666666666667,0.2733333333333333,500.0,1251.0,False,True
open_0915_0920,LT,5000,433,300.0,1.4433333333333334,60,59,0.9833333333333333,0.01666666666666672,500.0,1251.0,True,False
open_0915_0920,LT,15000,433,300.0,1.4433333333333334,20,20,1.0,0.0,500.0,1251.0,True,False
open_0915_0920,LT,60000,433,300.0,1.4433333333333334,5,5,1.0,0.0,500.0,1251.0,True,False
open_0915_0920,M&M,100,347,300.0,1.1566666666666667,3000,275,0.09166666666666666,0.9083333333333333,500.5,4085.5,False,False
open_0915_0920,M&M,250,347,300.0,1.1566666666666667,1200,269,0.22416666666666665,0.7758333333333334,500.5,4085.5,False,False
open_0915_0920,M&M,500,347,300.0,1.1566666666666667,600,243,0.405,0.595,500.5,4085.5,False,False
open_0915_0920,M&M,1000,347,300.0,1.1566666666666667,300,187,0.6233333333333333,0.3766666666666667,500.5,4085.5,False,True
open_0915_0920,M&M,5000,347,300.0,1.1566666666666667,60,57,0.95,0.050000000000000044,500.5,4085.5,True,False
open_0915_0920,M&M,15000,347,300.0,1.1566666666666667,20,20,1.0,0.0,500.5,4085.5,True,False
open_0915_0920,M&M,60000,347,300.0,1.1566666666666667,5,5,1.0,0.0,500.5,4085.5,True,False
open_0915_0920,MARUTI,100,420,300.0,1.4,3000,326,0.10866666666666666,0.8913333333333333,501.0,1508.9999999999118,False,False
open_0915_0920,MARUTI,250,420,300.0,1.4,1200,317,0.26416666666666666,0.7358333333333333,501.0,1508.9999999999118,False,False
open_0915_0920,MARUTI,500,420,300.0,1.4,600,274,0.45666666666666667,0.5433333333333333,501.0,1508.9999999999118,False,False
open_0915_0920,MARUTI,1000,420,300.0,1.4,300,222,0.74,0.26,501.0,1508.9999999999118,False,True
open_0915_0920,MARUTI,5000,420,300.0,1.4,60,60,1.0,0.0,501.0,1508.9999999999118,True,False
open_0915_0920,MARUTI,15000,420,300.0,1.4,20,20,1.0,0.0,501.0,1508.9999999999118,True,False
open_0915_0920,MARUTI,60000,420,300.0,1.4,5,5,1.0,0.0,501.0,1508.9999999999118,True,False
open_0915_0920,NESTLEIND,100,60,300.0,0.2,3000,59,0.019666666666666666,0.9803333333333333,4915.0,9077.699999999993,False,False
open_0915_0920,NESTLEIND,250,60,300.0,0.2,1200,57,0.0475,0.9525,4915.0,9077.699999999993,False,False
open_0915_0920,NESTLEIND,500,60,300.0,0.2,600,55,0.09166666666666666,0.9083333333333333,4915.0,9077.699999999993,False,False
open_0915_0920,NESTLEIND,1000,60,300.0,0.2,300,54,0.18,0.8200000000000001,4915.0,9077.699999999993,False,False
open_0915_0920,NESTLEIND,5000,60,300.0,0.2,60,44,0.7333333333333333,0.2666666666666667,4915.0,9077.699999999993,False,False
open_0915_0920,NESTLEIND,15000,60,300.0,0.2,20,20,1.0,0.0,4915.0,9077.699999999993,True,False
open_0915_0920,NESTLEIND,60000,60,300.0,0.2,5,5,1.0,0.0,4915.0,9077.699999999993,True,False
open_0915_0920,NIFTYBEES,100,127,300.0,0.42333333333333334,3000,105,0.035,0.965,1000.0,7625.0,False,False
open_0915_0920,NIFTYBEES,250,127,300.0,0.42333333333333334,1200,105,0.0875,0.9125,1000.0,7625.0,False,False
open_0915_0920,NIFTYBEES,500,127,300.0,0.42333333333333334,600,94,0.15666666666666668,0.8433333333333333,1000.0,7625.0,False,False
open_0915_0920,NIFTYBEES,1000,127,300.0,0.42333333333333334,300,87,0.29,0.71,1000.0,7625.0,False,False
open_0915_0920,NIFTYBEES,5000,127,300.0,0.42333333333333334,60,46,0.7666666666666667,0.23333333333333328,1000.0,7625.0,False,False
open_0915_0920,NIFTYBEES,15000,127,300.0,0.42333333333333334,20,20,1.0,0.0,1000.0,7625.0,True,False
open_0915_0920,NIFTYBEES,60000,127,300.0,0.42333333333333334,5,5,1.0,0.0,1000.0,7625.0,True,False
open_0915_0920,ONGC,100,425,300.0,1.4166666666666667,3000,332,0.11066666666666666,0.8893333333333333,500.0,1250.85,False,False
open_0915_0920,ONGC,250,425,300.0,1.4166666666666667,1200,325,0.2708333333333333,0.7291666666666667,500.0,1250.85,False,False
open_0915_0920,ONGC,500,425,300.0,1.4166666666666667,600,286,0.4766666666666667,0.5233333333333333,500.0,1250.85,False,False
open_0915_0920,ONGC,1000,425,300.0,1.4166666666666667,300,222,0.74,0.26,500.0,1250.85,False,True
open_0915_0920,ONGC,5000,425,300.0,1.4166666666666667,60,59,0.9833333333333333,0.01666666666666672,500.0,1250.85,True,False
open_0915_0920,ONGC,15000,425,300.0,1.4166666666666667,20,20,1.0,0.0,500.0,1250.85,True,False
open_0915_0920,ONGC,60000,425,300.0,1.4166666666666667,5,5,1.0,0.0,500.0,1250.85,True,False
open_0915_0920,RELIANCE,100,186,300.0,0.62,3000,154,0.051333333333333335,0.9486666666666667,997.0,6728.799999999985,False,False
open_0915_0920,RELIANCE,250,186,300.0,0.62,1200,152,0.12666666666666668,0.8733333333333333,997.0,6728.799999999985,False,False
open_0915_0920,RELIANCE,500,186,300.0,0.62,600,139,0.23166666666666666,0.7683333333333333,997.0,6728.799999999985,False,False
open_0915_0920,RELIANCE,1000,186,300.0,0.62,300,121,0.4033333333333333,0.5966666666666667,997.0,6728.799999999985,False,False
open_0915_0920,RELIANCE,5000,186,300.0,0.62,60,52,0.8666666666666667,0.1333333333333333,997.0,6728.799999999985,False,False
open_0915_0920,RELIANCE,15000,186,300.0,0.62,20,20,1.0,0.0,997.0,6728.799999999985,True,False
open_0915_0920,RELIANCE,60000,186,300.0,0.62,5,5,1.0,0.0,997.0,6728.799999999985,True,False
open_0915_0920,SBIN,100,352,300.0,1.1733333333333333,3000,274,0.09133333333333334,0.9086666666666666,501.0,4044.5,False,False
open_0915_0920,SBIN,250,352,300.0,1.1733333333333333,1200,267,0.2225,0.7775,501.0,4044.5,False,False
open_0915_0920,SBIN,500,352,300.0,1.1733333333333333,600,225,0.375,0.625,501.0,4044.5,False,False
open_0915_0920,SBIN,1000,352,300.0,1.1733333333333333,300,188,0.6266666666666667,0.3733333333333333,501.0,4044.5,False,True
open_0915_0920,SBIN,5000,352,300.0,1.1733333333333333,60,57,0.95,0.050000000000000044,501.0,4044.5,True,False
open_0915_0920,SBIN,15000,352,300.0,1.1733333333333333,20,20,1.0,0.0,501.0,4044.5,True,False
open_0915_0920,SBIN,60000,352,300.0,1.1733333333333333,5,5,1.0,0.0,501.0,4044.5,True,False
open_0915_0920,SUNPHARMA,100,203,300.0,0.6766666666666666,3000,166,0.05533333333333333,0.9446666666666667,749.0,7896.299999999998,False,False
open_0915_0920,SUNPHARMA,250,203,300.0,0.6766666666666666,1200,162,0.135,0.865,749.0,7896.299999999998,False,False
open_0915_0920,SUNPHARMA,500,203,300.0,0.6766666666666666,600,135,0.225,0.775,749.0,7896.299999999998,False,False
open_0915_0920,SUNPHARMA,1000,203,300.0,0.6766666666666666,300,122,0.4066666666666667,0.5933333333333333,749.0,7896.299999999998,False,False
open_0915_0920,SUNPHARMA,5000,203,300.0,0.6766666666666666,60,50,0.8333333333333334,0.16666666666666663,749.0,7896.299999999998,False,False
open_0915_0920,SUNPHARMA,15000,203,300.0,0.6766666666666666,20,20,1.0,0.0,749.0,7896.299999999998,True,False
open_0915_0920,SUNPHARMA,60000,203,300.0,0.6766666666666666,5,5,1.0,0.0,749.0,7896.299999999998,True,False
open_0915_0920,TCS,100,413,300.0,1.3766666666666667,3000,322,0.10733333333333334,0.8926666666666667,500.0,1476.6499999999944,False,False
open_0915_0920,TCS,250,413,300.0,1.3766666666666667,1200,314,0.26166666666666666,0.7383333333333333,500.0,1476.6499999999944,False,False
open_0915_0920,TCS,500,413,300.0,1.3766666666666667,600,271,0.45166666666666666,0.5483333333333333,500.0,1476.6499999999944,False,False
open_0915_0920,TCS,1000,413,300.0,1.3766666666666667,300,224,0.7466666666666667,0.2533333333333333,500.0,1476.6499999999944,False,True
open_0915_0920,TCS,5000,413,300.0,1.3766666666666667,60,59,0.9833333333333333,0.01666666666666672,500.0,1476.6499999999944,True,False
open_0915_0920,TCS,15000,413,300.0,1.3766666666666667,20,20,1.0,0.0,500.0,1476.6499999999944,True,False
open_0915_0920,TCS,60000,413,300.0,1.3766666666666667,5,5,1.0,0.0,500.0,1476.6499999999944,True,False
open_0915_0920,TECHM,100,61,300.0,0.20333333333333334,3000,57,0.019,0.981,4454.0,9091.1,False,False
open_0915_0920,TECHM,250,61,300.0,0.20333333333333334,1200,56,0.04666666666666667,0.9533333333333334,4454.0,9091.1,False,False
open_0915_0920,TECHM,500,61,300.0,0.20333333333333334,600,55,0.09166666666666666,0.9083333333333333,4454.0,9091.1,False,False
open_0915_0920,TECHM,1000,61,300.0,0.20333333333333334,300,55,0.18333333333333332,0.8166666666666667,4454.0,9091.1,False,False
open_0915_0920,TECHM,5000,61,300.0,0.20333333333333334,60,46,0.7666666666666667,0.23333333333333328,4454.0,9091.1,False,False
open_0915_0920,TECHM,15000,61,300.0,0.20333333333333334,20,20,1.0,0.0,4454.0,9091.1,True,False
open_0915_0920,TECHM,60000,61,300.0,0.20333333333333334,5,5,1.0,0.0,4454.0,9091.1,True,False
open_0915_0920,ULTRACEMCO,100,58,300.0,0.19333333333333333,3000,57,0.019,0.981,4999.0,10052.799999999997,False,False
